codepoint;char;quotableStartChar;quotableChar
50714;옚;0;0
50715;옛;0;0
50716;옜;0;0
50717;옝;0;0
50718;옞;0;0
50719;옟;0;0
50720;옠;0;0
50721;옡;0;0
50722;옢;0;0
50723;옣;0;0
50724;오;0;0
50725;옥;0;0
50726;옦;0;0
50727;옧;0;0
50728;온;0;0
50729;옩;0;0
50730;옪;0;0
50731;옫;0;0
50732;올;0;0
50733;옭;0;0
50734;옮;0;0
50735;옯;0;0
50736;옰;0;0
50737;옱;0;0
50738;옲;0;0
50739;옳;0;0
50740;옴;0;0
50741;옵;0;0
50742;옶;0;0
50743;옷;0;0
50744;옸;0;0
50745;옹;0;0
50746;옺;0;0
50747;옻;0;0
50748;옼;0;0
50749;옽;0;0
50750;옾;0;0
50751;옿;0;0
50752;와;0;0
50753;왁;0;0
50754;왂;0;0
50755;왃;0;0
50756;완;0;0
50757;왅;0;0
50758;왆;0;0
50759;왇;0;0
50760;왈;0;0
50761;왉;0;0
50762;왊;0;0
50763;왋;0;0
50764;왌;0;0
50765;왍;0;0
50766;왎;0;0
50767;왏;0;0
50768;왐;0;0
50769;왑;0;0
50770;왒;0;0
50771;왓;0;0
50772;왔;0;0
50773;왕;0;0
50774;왖;0;0
50775;왗;0;0
50776;왘;0;0
50777;왙;0;0
50778;왚;0;0
50779;왛;0;0
50780;왜;0;0
50781;왝;0;0
50782;왞;0;0
50783;왟;0;0
50784;왠;0;0
50785;왡;0;0
50786;왢;0;0
50787;왣;0;0
50788;왤;0;0
50789;왥;0;0
50790;왦;0;0
50791;왧;0;0
50792;왨;0;0
50793;왩;0;0
50794;왪;0;0
50795;왫;0;0
50796;왬;0;0
50797;왭;0;0
50798;왮;0;0
50799;왯;0;0
50800;왰;0;0
50801;왱;0;0
50802;왲;0;0
50803;왳;0;0
50804;왴;0;0
50805;왵;0;0
50806;왶;0;0
50807;왷;0;0
50808;외;0;0
50809;왹;0;0
50810;왺;0;0
50811;왻;0;0
50812;왼;0;0
50813;왽;0;0
50814;왾;0;0
50815;왿;0;0
50816;욀;0;0
50817;욁;0;0
50818;욂;0;0
50819;욃;0;0
50820;욄;0;0
50821;욅;0;0
50822;욆;0;0
50823;욇;0;0
50824;욈;0;0
50825;욉;0;0
50826;욊;0;0
50827;욋;0;0
50828;욌;0;0
50829;욍;0;0
50830;욎;0;0
50831;욏;0;0
50832;욐;0;0
50833;욑;0;0
50834;욒;0;0
50835;욓;0;0
50836;요;0;0
50837;욕;0;0
50838;욖;0;0
50839;욗;0;0
50840;욘;0;0
50841;욙;0;0
50842;욚;0;0
50843;욛;0;0
50844;욜;0;0
50845;욝;0;0
50846;욞;0;0
50847;욟;0;0
50848;욠;0;0
50849;욡;0;0
50850;욢;0;0
50851;욣;0;0
50852;욤;0;0
50853;욥;0;0
50854;욦;0;0
50855;욧;0;0
50856;욨;0;0
50857;용;0;0
50858;욪;0;0
50859;욫;0;0
50860;욬;0;0
50861;욭;0;0
50862;욮;0;0
50863;욯;0;0
50864;우;0;0
50865;욱;0;0
50866;욲;0;0
50867;욳;0;0
50868;운;0;0
50869;욵;0;0
50870;욶;0;0
50871;욷;0;0
50872;울;0;0
50873;욹;0;0
50874;욺;0;0
50875;욻;0;0
50876;욼;0;0
50877;욽;0;0
50878;욾;0;0
50879;욿;0;0
50880;움;0;0
50881;웁;0;0
50882;웂;0;0
50883;웃;0;0
50884;웄;0;0
50885;웅;0;0
50886;웆;0;0
50887;웇;0;0
50888;웈;0;0
50889;웉;0;0
50890;웊;0;0
50891;웋;0;0
50892;워;0;0
50893;웍;0;0
50894;웎;0;0
50895;웏;0;0
50896;원;0;0
50897;웑;0;0
50898;웒;0;0
50899;웓;0;0
50900;월;0;0
50901;웕;0;0
50902;웖;0;0
50903;웗;0;0
50904;웘;0;0
50905;웙;0;0
50906;웚;0;0
50907;웛;0;0
50908;웜;0;0
50909;웝;0;0
50910;웞;0;0
50911;웟;0;0
50912;웠;0;0
50913;웡;0;0
50914;웢;0;0
50915;웣;0;0
50916;웤;0;0
50917;웥;0;0
50918;웦;0;0
50919;웧;0;0
50920;웨;0;0
50921;웩;0;0
50922;웪;0;0
50923;웫;0;0
50924;웬;0;0
50925;웭;0;0
50926;웮;0;0
50927;웯;0;0
50928;웰;0;0
50929;웱;0;0
50930;웲;0;0
50931;웳;0;0
50932;웴;0;0
50933;웵;0;0
50934;웶;0;0
50935;웷;0;0
50936;웸;0;0
50937;웹;0;0
50938;웺;0;0
50939;웻;0;0
50940;웼;0;0
50941;웽;0;0
50942;웾;0;0
50943;웿;0;0
50944;윀;0;0
50945;윁;0;0
50946;윂;0;0
50947;윃;0;0
50948;위;0;0
50949;윅;0;0
50950;윆;0;0
50951;윇;0;0
50952;윈;0;0
50953;윉;0;0
50954;윊;0;0
50955;윋;0;0
50956;윌;0;0
50957;윍;0;0
50958;윎;0;0
50959;윏;0;0
50960;윐;0;0
50961;윑;0;0
50962;윒;0;0
50963;윓;0;0
50964;윔;0;0
50965;윕;0;0
50966;윖;0;0
50967;윗;0;0
50968;윘;0;0
50969;윙;0;0
50970;윚;0;0
50971;윛;0;0
50972;윜;0;0
50973;윝;0;0
50974;윞;0;0
50975;윟;0;0
50976;유;0;0
50977;육;0;0
50978;윢;0;0
50979;윣;0;0
50980;윤;0;0
50981;윥;0;0
50982;윦;0;0
50983;윧;0;0
50984;율;0;0
50985;윩;0;0
50986;윪;0;0
50987;윫;0;0
50988;윬;0;0
50989;윭;0;0
50990;윮;0;0
50991;윯;0;0
50992;윰;0;0
50993;윱;0;0
50994;윲;0;0
50995;윳;0;0
50996;윴;0;0
50997;융;0;0
50998;윶;0;0
50999;윷;0;0
51000;윸;0;0
51001;윹;0;0
51002;윺;0;0
51003;윻;0;0
51004;으;0;0
51005;윽;0;0
51006;윾;0;0
51007;윿;0;0
51008;은;0;0
51009;읁;0;0
51010;읂;0;0
51011;읃;0;0
51012;을;0;0
51013;읅;0;0
51014;읆;0;0
51015;읇;0;0
51016;읈;0;0
51017;읉;0;0
51018;읊;0;0
51019;읋;0;0
51020;음;0;0
51021;읍;0;0
51022;읎;0;0
51023;읏;0;0
51024;읐;0;0
51025;응;0;0
51026;읒;0;0
51027;읓;0;0
51028;읔;0;0
51029;읕;0;0
51030;읖;0;0
51031;읗;0;0
51032;의;0;0
51033;읙;0;0
51034;읚;0;0
51035;읛;0;0
51036;읜;0;0
51037;읝;0;0
51038;읞;0;0
51039;읟;0;0
51040;읠;0;0
51041;읡;0;0
51042;읢;0;0
51043;읣;0;0
51044;읤;0;0
51045;읥;0;0
51046;읦;0;0
51047;읧;0;0
51048;읨;0;0
51049;읩;0;0
51050;읪;0;0
51051;읫;0;0
51052;읬;0;0
51053;읭;0;0
51054;읮;0;0
51055;읯;0;0
51056;읰;0;0
51057;읱;0;0
51058;읲;0;0
51059;읳;0;0
51060;이;0;0
51061;익;0;0
51062;읶;0;0
51063;읷;0;0
51064;인;0;0
51065;읹;0;0
51066;읺;0;0
51067;읻;0;0
51068;일;0;0
51069;읽;0;0
51070;읾;0;0
51071;읿;0;0
51072;잀;0;0
51073;잁;0;0
51074;잂;0;0
51075;잃;0;0
51076;임;0;0
51077;입;0;0
51078;잆;0;0
51079;잇;0;0
51080;있;0;0
51081;잉;0;0
51082;잊;0;0
51083;잋;0;0
51084;잌;0;0
51085;잍;0;0
51086;잎;0;0
51087;잏;0;0
51088;자;0;0
51089;작;0;0
51090;잒;0;0
51091;잓;0;0
51092;잔;0;0
51093;잕;0;0
51094;잖;0;0
51095;잗;0;0
51096;잘;0;0
51097;잙;0;0
51098;잚;0;0
51099;잛;0;0
51100;잜;0;0
51101;잝;0;0
51102;잞;0;0
51103;잟;0;0
51104;잠;0;0
51105;잡;0;0
51106;잢;0;0
51107;잣;0;0
51108;잤;0;0
51109;장;0;0
51110;잦;0;0
51111;잧;0;0
51112;잨;0;0
51113;잩;0;0
51114;잪;0;0
51115;잫;0;0
51116;재;0;0
51117;잭;0;0
51118;잮;0;0
51119;잯;0;0
51120;잰;0;0
51121;잱;0;0
51122;잲;0;0
51123;잳;0;0
51124;잴;0;0
51125;잵;0;0
51126;잶;0;0
51127;잷;0;0
51128;잸;0;0
51129;잹;0;0
51130;잺;0;0
51131;잻;0;0
51132;잼;0;0
51133;잽;0;0
51134;잾;0;0
51135;잿;0;0
51136;쟀;0;0
51137;쟁;0;0
51138;쟂;0;0
51139;쟃;0;0
51140;쟄;0;0
51141;쟅;0;0
51142;쟆;0;0
51143;쟇;0;0
51144;쟈;0;0
51145;쟉;0;0
51146;쟊;0;0
51147;쟋;0;0
51148;쟌;0;0
51149;쟍;0;0
51150;쟎;0;0
51151;쟏;0;0
51152;쟐;0;0
51153;쟑;0;0
51154;쟒;0;0
51155;쟓;0;0
51156;쟔;0;0
51157;쟕;0;0
51158;쟖;0;0
51159;쟗;0;0
51160;쟘;0;0
51161;쟙;0;0
51162;쟚;0;0
51163;쟛;0;0
51164;쟜;0;0
51165;쟝;0;0
51166;쟞;0;0
51167;쟟;0;0
51168;쟠;0;0
51169;쟡;0;0
51170;쟢;0;0
51171;쟣;0;0
51172;쟤;0;0
51173;쟥;0;0
51174;쟦;0;0
51175;쟧;0;0
51176;쟨;0;0
51177;쟩;0;0
51178;쟪;0;0
51179;쟫;0;0
51180;쟬;0;0
51181;쟭;0;0
51182;쟮;0;0
51183;쟯;0;0
51184;쟰;0;0
51185;쟱;0;0
51186;쟲;0;0
51187;쟳;0;0
51188;쟴;0;0
51189;쟵;0;0
51190;쟶;0;0
51191;쟷;0;0
51192;쟸;0;0
51193;쟹;0;0
51194;쟺;0;0
51195;쟻;0;0
51196;쟼;0;0
51197;쟽;0;0
51198;쟾;0;0
51199;쟿;0;0
51200;저;0;0
51201;적;0;0
51202;젂;0;0
51203;젃;0;0
51204;전;0;0
51205;젅;0;0
51206;젆;0;0
51207;젇;0;0
51208;절;0;0
51209;젉;0;0
51210;젊;0;0
51211;젋;0;0
51212;젌;0;0
51213;젍;0;0
51214;젎;0;0
51215;젏;0;0
51216;점;0;0
51217;접;0;0
51218;젒;0;0
51219;젓;0;0
51220;젔;0;0
51221;정;0;0
51222;젖;0;0
51223;젗;0;0
51224;젘;0;0
51225;젙;0;0
51226;젚;0;0
51227;젛;0;0
51228;제;0;0
51229;젝;0;0
51230;젞;0;0
51231;젟;0;0
51232;젠;0;0
51233;젡;0;0
51234;젢;0;0
51235;젣;0;0
51236;젤;0;0
51237;젥;0;0
51238;젦;0;0
51239;젧;0;0
51240;젨;0;0
51241;젩;0;0
51242;젪;0;0
51243;젫;0;0
51244;젬;0;0
51245;젭;0;0
51246;젮;0;0
51247;젯;0;0
51248;젰;0;0
51249;젱;0;0
51250;젲;0;0
51251;젳;0;0
51252;젴;0;0
51253;젵;0;0
51254;젶;0;0
51255;젷;0;0
51256;져;0;0
51257;젹;0;0
51258;젺;0;0
51259;젻;0;0
51260;젼;0;0
51261;젽;0;0
51262;젾;0;0
51263;젿;0;0
51264;졀;0;0
51265;졁;0;0
51266;졂;0;0
51267;졃;0;0
51268;졄;0;0
51269;졅;0;0
51270;졆;0;0
51271;졇;0;0
51272;졈;0;0
51273;졉;0;0
51274;졊;0;0
51275;졋;0;0
51276;졌;0;0
51277;졍;0;0
51278;졎;0;0
51279;졏;0;0
51280;졐;0;0
51281;졑;0;0
51282;졒;0;0
51283;졓;0;0
51284;졔;0;0
51285;졕;0;0
51286;졖;0;0
51287;졗;0;0
51288;졘;0;0
51289;졙;0;0
51290;졚;0;0
51291;졛;0;0
51292;졜;0;0
51293;졝;0;0
51294;졞;0;0
51295;졟;0;0
51296;졠;0;0
51297;졡;0;0
51298;졢;0;0
51299;졣;0;0
51300;졤;0;0
51301;졥;0;0
51302;졦;0;0
51303;졧;0;0
51304;졨;0;0
51305;졩;0;0
51306;졪;0;0
51307;졫;0;0
51308;졬;0;0
51309;졭;0;0
51310;졮;0;0
51311;졯;0;0
51312;조;0;0
51313;족;0;0
51314;졲;0;0
51315;졳;0;0
51316;존;0;0
51317;졵;0;0
51318;졶;0;0
51319;졷;0;0
51320;졸;0;0
51321;졹;0;0
51322;졺;0;0
51323;졻;0;0
51324;졼;0;0
51325;졽;0;0
51326;졾;0;0
51327;졿;0;0
51328;좀;0;0
51329;좁;0;0
51330;좂;0;0
51331;좃;0;0
51332;좄;0;0
51333;종;0;0
51334;좆;0;0
51335;좇;0;0
51336;좈;0;0
51337;좉;0;0
51338;좊;0;0
51339;좋;0;0
51340;좌;0;0
51341;좍;0;0
51342;좎;0;0
51343;좏;0;0
51344;좐;0;0
51345;좑;0;0
51346;좒;0;0
51347;좓;0;0
51348;좔;0;0
51349;좕;0;0
51350;좖;0;0
51351;좗;0;0
51352;좘;0;0
51353;좙;0;0
51354;좚;0;0
51355;좛;0;0
51356;좜;0;0
51357;좝;0;0
51358;좞;0;0
51359;좟;0;0
51360;좠;0;0
51361;좡;0;0
51362;좢;0;0
51363;좣;0;0
51364;좤;0;0
51365;좥;0;0
51366;좦;0;0
51367;좧;0;0
51368;좨;0;0
51369;좩;0;0
51370;좪;0;0
51371;좫;0;0
51372;좬;0;0
51373;좭;0;0
51374;좮;0;0
51375;좯;0;0
51376;좰;0;0
51377;좱;0;0
51378;좲;0;0
51379;좳;0;0
51380;좴;0;0
51381;좵;0;0
51382;좶;0;0
51383;좷;0;0
51384;좸;0;0
51385;좹;0;0
51386;좺;0;0
51387;좻;0;0
51388;좼;0;0
51389;좽;0;0
51390;좾;0;0
51391;좿;0;0
51392;죀;0;0
51393;죁;0;0
51394;죂;0;0
51395;죃;0;0
51396;죄;0;0
51397;죅;0;0
51398;죆;0;0
51399;죇;0;0
51400;죈;0;0
51401;죉;0;0
51402;죊;0;0
51403;죋;0;0
51404;죌;0;0
51405;죍;0;0
51406;죎;0;0
51407;죏;0;0
51408;죐;0;0
51409;죑;0;0
51410;죒;0;0
51411;죓;0;0
51412;죔;0;0
51413;죕;0;0
51414;죖;0;0
51415;죗;0;0
51416;죘;0;0
51417;죙;0;0
51418;죚;0;0
51419;죛;0;0
51420;죜;0;0
51421;죝;0;0
51422;죞;0;0
51423;죟;0;0
51424;죠;0;0
51425;죡;0;0
51426;죢;0;0
51427;죣;0;0
51428;죤;0;0
51429;죥;0;0
51430;죦;0;0
51431;죧;0;0
51432;죨;0;0
51433;죩;0;0
51434;죪;0;0
51435;죫;0;0
51436;죬;0;0
51437;죭;0;0
51438;죮;0;0
51439;죯;0;0
51440;죰;0;0
51441;죱;0;0
51442;죲;0;0
51443;죳;0;0
51444;죴;0;0
51445;죵;0;0
51446;죶;0;0
51447;죷;0;0
51448;죸;0;0
51449;죹;0;0
51450;죺;0;0
51451;죻;0;0
51452;주;0;0
51453;죽;0;0
51454;죾;0;0
51455;죿;0;0
51456;준;0;0
51457;줁;0;0
51458;줂;0;0
51459;줃;0;0
51460;줄;0;0
51461;줅;0;0
51462;줆;0;0
51463;줇;0;0
51464;줈;0;0
51465;줉;0;0
51466;줊;0;0
51467;줋;0;0
51468;줌;0;0
51469;줍;0;0
51470;줎;0;0
51471;줏;0;0
51472;줐;0;0
51473;중;0;0
51474;줒;0;0
51475;줓;0;0
51476;줔;0;0
51477;줕;0;0
51478;줖;0;0
51479;줗;0;0
51480;줘;0;0
51481;줙;0;0
51482;줚;0;0
51483;줛;0;0
51484;줜;0;0
51485;줝;0;0
51486;줞;0;0
51487;줟;0;0
51488;줠;0;0
51489;줡;0;0
51490;줢;0;0
51491;줣;0;0
51492;줤;0;0
51493;줥;0;0
51494;줦;0;0
51495;줧;0;0
51496;줨;0;0
51497;줩;0;0
51498;줪;0;0
51499;줫;0;0
51500;줬;0;0
51501;줭;0;0
51502;줮;0;0
51503;줯;0;0
51504;줰;0;0
51505;줱;0;0
51506;줲;0;0
51507;줳;0;0
51508;줴;0;0
51509;줵;0;0
51510;줶;0;0
51511;줷;0;0
51512;줸;0;0
51513;줹;0;0
51514;줺;0;0
51515;줻;0;0
51516;줼;0;0
51517;줽;0;0
51518;줾;0;0
51519;줿;0;0
51520;쥀;0;0
51521;쥁;0;0
51522;쥂;0;0
51523;쥃;0;0
51524;쥄;0;0
51525;쥅;0;0
51526;쥆;0;0
51527;쥇;0;0
51528;쥈;0;0
51529;쥉;0;0
51530;쥊;0;0
51531;쥋;0;0
51532;쥌;0;0
51533;쥍;0;0
51534;쥎;0;0
51535;쥏;0;0
51536;쥐;0;0
51537;쥑;0;0
51538;쥒;0;0
51539;쥓;0;0
51540;쥔;0;0
51541;쥕;0;0
51542;쥖;0;0
51543;쥗;0;0
51544;쥘;0;0
51545;쥙;0;0
51546;쥚;0;0
51547;쥛;0;0
51548;쥜;0;0
51549;쥝;0;0
51550;쥞;0;0
51551;쥟;0;0
51552;쥠;0;0
51553;쥡;0;0
51554;쥢;0;0
51555;쥣;0;0
51556;쥤;0;0
51557;쥥;0;0
51558;쥦;0;0
51559;쥧;0;0
51560;쥨;0;0
51561;쥩;0;0
51562;쥪;0;0
51563;쥫;0;0
51564;쥬;0;0
51565;쥭;0;0
51566;쥮;0;0
51567;쥯;0;0
51568;쥰;0;0
51569;쥱;0;0
51570;쥲;0;0
51571;쥳;0;0
51572;쥴;0;0
51573;쥵;0;0
51574;쥶;0;0
51575;쥷;0;0
51576;쥸;0;0
51577;쥹;0;0
51578;쥺;0;0
51579;쥻;0;0
51580;쥼;0;0
51581;쥽;0;0
51582;쥾;0;0
51583;쥿;0;0
51584;즀;0;0
51585;즁;0;0
51586;즂;0;0
51587;즃;0;0
51588;즄;0;0
51589;즅;0;0
51590;즆;0;0
51591;즇;0;0
51592;즈;0;0
51593;즉;0;0
51594;즊;0;0
51595;즋;0;0
51596;즌;0;0
51597;즍;0;0
51598;즎;0;0
51599;즏;0;0
51600;즐;0;0
51601;즑;0;0
51602;즒;0;0
51603;즓;0;0
51604;즔;0;0
51605;즕;0;0
51606;즖;0;0
51607;즗;0;0
51608;즘;0;0
51609;즙;0;0
51610;즚;0;0
51611;즛;0;0
51612;즜;0;0
51613;증;0;0
51614;즞;0;0
51615;즟;0;0
51616;즠;0;0
51617;즡;0;0
51618;즢;0;0
51619;즣;0;0
51620;즤;0;0
51621;즥;0;0
51622;즦;0;0
51623;즧;0;0
51624;즨;0;0
51625;즩;0;0
51626;즪;0;0
51627;즫;0;0
51628;즬;0;0
51629;즭;0;0
51630;즮;0;0
51631;즯;0;0
51632;즰;0;0
51633;즱;0;0
51634;즲;0;0
51635;즳;0;0
51636;즴;0;0
51637;즵;0;0
51638;즶;0;0
51639;즷;0;0
51640;즸;0;0
51641;즹;0;0
51642;즺;0;0
51643;즻;0;0
51644;즼;0;0
51645;즽;0;0
51646;즾;0;0
51647;즿;0;0
51648;지;0;0
51649;직;0;0
51650;짂;0;0
51651;짃;0;0
51652;진;0;0
51653;짅;0;0
51654;짆;0;0
51655;짇;0;0
51656;질;0;0
51657;짉;0;0
51658;짊;0;0
51659;짋;0;0
51660;짌;0;0
51661;짍;0;0
51662;짎;0;0
51663;짏;0;0
51664;짐;0;0
51665;집;0;0
51666;짒;0;0
51667;짓;0;0
51668;짔;0;0
51669;징;0;0
51670;짖;0;0
51671;짗;0;0
51672;짘;0;0
51673;짙;0;0
51674;짚;0;0
51675;짛;0;0
51676;짜;0;0
51677;짝;0;0
51678;짞;0;0
51679;짟;0;0
51680;짠;0;0
51681;짡;0;0
51682;짢;0;0
51683;짣;0;0
51684;짤;0;0
51685;짥;0;0
51686;짦;0;0
51687;짧;0;0
51688;짨;0;0
51689;짩;0;0
51690;짪;0;0
51691;짫;0;0
51692;짬;0;0
51693;짭;0;0
51694;짮;0;0
51695;짯;0;0
51696;짰;0;0
51697;짱;0;0
51698;짲;0;0
51699;짳;0;0
51700;짴;0;0
51701;짵;0;0
51702;짶;0;0
51703;짷;0;0
51704;째;0;0
51705;짹;0;0
51706;짺;0;0
51707;짻;0;0
51708;짼;0;0
51709;짽;0;0
51710;짾;0;0
51711;짿;0;0
51712;쨀;0;0
51713;쨁;0;0
51714;쨂;0;0
51715;쨃;0;0
51716;쨄;0;0
51717;쨅;0;0
51718;쨆;0;0
51719;쨇;0;0
51720;쨈;0;0
51721;쨉;0;0
51722;쨊;0;0
51723;쨋;0;0
51724;쨌;0;0
51725;쨍;0;0
51726;쨎;0;0
51727;쨏;0;0
51728;쨐;0;0
51729;쨑;0;0
51730;쨒;0;0
51731;쨓;0;0
51732;쨔;0;0
51733;쨕;0;0
51734;쨖;0;0
51735;쨗;0;0
51736;쨘;0;0
51737;쨙;0;0
51738;쨚;0;0
51739;쨛;0;0
51740;쨜;0;0
51741;쨝;0;0
51742;쨞;0;0
51743;쨟;0;0
51744;쨠;0;0
51745;쨡;0;0
51746;쨢;0;0
51747;쨣;0;0
51748;쨤;0;0
51749;쨥;0;0
51750;쨦;0;0
51751;쨧;0;0
51752;쨨;0;0
51753;쨩;0;0
51754;쨪;0;0
51755;쨫;0;0
51756;쨬;0;0
51757;쨭;0;0
51758;쨮;0;0
51759;쨯;0;0
51760;쨰;0;0
51761;쨱;0;0
51762;쨲;0;0
51763;쨳;0;0
51764;쨴;0;0
51765;쨵;0;0
51766;쨶;0;0
51767;쨷;0;0
51768;쨸;0;0
51769;쨹;0;0
51770;쨺;0;0
51771;쨻;0;0
51772;쨼;0;0
51773;쨽;0;0
51774;쨾;0;0
51775;쨿;0;0
51776;쩀;0;0
51777;쩁;0;0
51778;쩂;0;0
51779;쩃;0;0
51780;쩄;0;0
51781;쩅;0;0
51782;쩆;0;0
51783;쩇;0;0
51784;쩈;0;0
51785;쩉;0;0
51786;쩊;0;0
51787;쩋;0;0
51788;쩌;0;0
51789;쩍;0;0
51790;쩎;0;0
51791;쩏;0;0
51792;쩐;0;0
51793;쩑;0;0
51794;쩒;0;0
51795;쩓;0;0
51796;쩔;0;0
51797;쩕;0;0
51798;쩖;0;0
51799;쩗;0;0
51800;쩘;0;0
51801;쩙;0;0
51802;쩚;0;0
51803;쩛;0;0
51804;쩜;0;0
51805;쩝;0;0
51806;쩞;0;0
51807;쩟;0;0
51808;쩠;0;0
51809;쩡;0;0
51810;쩢;0;0
51811;쩣;0;0
51812;쩤;0;0
51813;쩥;0;0
51814;쩦;0;0
51815;쩧;0;0
51816;쩨;0;0
51817;쩩;0;0
51818;쩪;0;0
51819;쩫;0;0
51820;쩬;0;0
51821;쩭;0;0
51822;쩮;0;0
51823;쩯;0;0
51824;쩰;0;0
51825;쩱;0;0
51826;쩲;0;0
51827;쩳;0;0
51828;쩴;0;0
51829;쩵;0;0
51830;쩶;0;0
51831;쩷;0;0
51832;쩸;0;0
51833;쩹;0;0
51834;쩺;0;0
51835;쩻;0;0
51836;쩼;0;0
51837;쩽;0;0
51838;쩾;0;0
51839;쩿;0;0
51840;쪀;0;0
51841;쪁;0;0
51842;쪂;0;0
51843;쪃;0;0
51844;쪄;0;0
51845;쪅;0;0
51846;쪆;0;0
51847;쪇;0;0
51848;쪈;0;0
51849;쪉;0;0
51850;쪊;0;0
51851;쪋;0;0
51852;쪌;0;0
51853;쪍;0;0
51854;쪎;0;0
51855;쪏;0;0
51856;쪐;0;0
51857;쪑;0;0
51858;쪒;0;0
51859;쪓;0;0
51860;쪔;0;0
51861;쪕;0;0
51862;쪖;0;0
51863;쪗;0;0
51864;쪘;0;0
51865;쪙;0;0
51866;쪚;0;0
51867;쪛;0;0
51868;쪜;0;0
51869;쪝;0;0
51870;쪞;0;0
51871;쪟;0;0
51872;쪠;0;0
51873;쪡;0;0
51874;쪢;0;0
51875;쪣;0;0
51876;쪤;0;0
51877;쪥;0;0
51878;쪦;0;0
51879;쪧;0;0
51880;쪨;0;0
51881;쪩;0;0
51882;쪪;0;0
51883;쪫;0;0
51884;쪬;0;0
51885;쪭;0;0
51886;쪮;0;0
51887;쪯;0;0
51888;쪰;0;0
51889;쪱;0;0
51890;쪲;0;0
51891;쪳;0;0
51892;쪴;0;0
51893;쪵;0;0
51894;쪶;0;0
51895;쪷;0;0
51896;쪸;0;0
51897;쪹;0;0
51898;쪺;0;0
51899;쪻;0;0
51900;쪼;0;0
51901;쪽;0;0
51902;쪾;0;0
51903;쪿;0;0
51904;쫀;0;0
51905;쫁;0;0
51906;쫂;0;0
51907;쫃;0;0
51908;쫄;0;0
51909;쫅;0;0
51910;쫆;0;0
51911;쫇;0;0
51912;쫈;0;0
51913;쫉;0;0
51914;쫊;0;0
51915;쫋;0;0
51916;쫌;0;0
51917;쫍;0;0
51918;쫎;0;0
51919;쫏;0;0
51920;쫐;0;0
51921;쫑;0;0
51922;쫒;0;0
51923;쫓;0;0
51924;쫔;0;0
51925;쫕;0;0
51926;쫖;0;0
51927;쫗;0;0
51928;쫘;0;0
51929;쫙;0;0
51930;쫚;0;0
51931;쫛;0;0
51932;쫜;0;0
51933;쫝;0;0
51934;쫞;0;0
51935;쫟;0;0
51936;쫠;0;0
51937;쫡;0;0
51938;쫢;0;0
51939;쫣;0;0
51940;쫤;0;0
51941;쫥;0;0
51942;쫦;0;0
51943;쫧;0;0
51944;쫨;0;0
51945;쫩;0;0
51946;쫪;0;0
51947;쫫;0;0
51948;쫬;0;0
51949;쫭;0;0
51950;쫮;0;0
51951;쫯;0;0
51952;쫰;0;0
51953;쫱;0;0
51954;쫲;0;0
51955;쫳;0;0
51956;쫴;0;0
51957;쫵;0;0
51958;쫶;0;0
51959;쫷;0;0
51960;쫸;0;0
51961;쫹;0;0
51962;쫺;0;0
51963;쫻;0;0
51964;쫼;0;0
51965;쫽;0;0
51966;쫾;0;0
51967;쫿;0;0
51968;쬀;0;0
51969;쬁;0;0
51970;쬂;0;0
51971;쬃;0;0
51972;쬄;0;0
51973;쬅;0;0
51974;쬆;0;0
51975;쬇;0;0
51976;쬈;0;0
51977;쬉;0;0
51978;쬊;0;0
51979;쬋;0;0
51980;쬌;0;0
51981;쬍;0;0
51982;쬎;0;0
51983;쬏;0;0
51984;쬐;0;0
51985;쬑;0;0
51986;쬒;0;0
51987;쬓;0;0
51988;쬔;0;0
51989;쬕;0;0
51990;쬖;0;0
51991;쬗;0;0
51992;쬘;0;0
51993;쬙;0;0
51994;쬚;0;0
51995;쬛;0;0
51996;쬜;0;0
51997;쬝;0;0
51998;쬞;0;0
51999;쬟;0;0
52000;쬠;0;0
52001;쬡;0;0
52002;쬢;0;0
52003;쬣;0;0
52004;쬤;0;0
52005;쬥;0;0
52006;쬦;0;0
52007;쬧;0;0
52008;쬨;0;0
52009;쬩;0;0
52010;쬪;0;0
52011;쬫;0;0
52012;쬬;0;0
52013;쬭;0;0
52014;쬮;0;0
52015;쬯;0;0
52016;쬰;0;0
52017;쬱;0;0
52018;쬲;0;0
52019;쬳;0;0
52020;쬴;0;0
52021;쬵;0;0
52022;쬶;0;0
52023;쬷;0;0
52024;쬸;0;0
52025;쬹;0;0
52026;쬺;0;0
52027;쬻;0;0
52028;쬼;0;0
52029;쬽;0;0
52030;쬾;0;0
52031;쬿;0;0
52032;쭀;0;0
52033;쭁;0;0
52034;쭂;0;0
52035;쭃;0;0
52036;쭄;0;0
52037;쭅;0;0
52038;쭆;0;0
52039;쭇;0;0
52040;쭈;0;0
52041;쭉;0;0
52042;쭊;0;0
52043;쭋;0;0
52044;쭌;0;0
52045;쭍;0;0
52046;쭎;0;0
52047;쭏;0;0
52048;쭐;0;0
52049;쭑;0;0
52050;쭒;0;0
52051;쭓;0;0
52052;쭔;0;0
52053;쭕;0;0
52054;쭖;0;0
52055;쭗;0;0
52056;쭘;0;0
52057;쭙;0;0
52058;쭚;0;0
52059;쭛;0;0
52060;쭜;0;0
52061;쭝;0;0
52062;쭞;0;0
52063;쭟;0;0
52064;쭠;0;0
52065;쭡;0;0
52066;쭢;0;0
52067;쭣;0;0
52068;쭤;0;0
